age;job;marital;education;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;y
45;7.0;1.0;3.0;2.0;0.0;0;0;1;1;5.8625;1;0;-1.8;93.075;-47.1;0
46;0.0;0.0;6.0;2.0;2.0;0;7;4;2;5.8625;1;0;-0.1;93.2;-42.0;0
47;0.0;1.0;6.0;2.0;2.0;0;3;4;3;5.8625;2;0;-1.7;94.215;-40.3;0
56;5.0;1.0;0.0;0.0;0.0;0;1;4;2;5.8625;0;1;1.4;93.444;-36.1;0
32;2.0;1.0;3.0;2.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
54;7.0;1.0;6.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
58;7.0;1.0;3.0;0.0;0.0;0;1;0;5;5.8625;0;1;1.4;93.444;-36.1;0
30;0.0;1.0;6.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
39;1.0;1.0;1.0;0.0;2.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
41;7.0;1.0;3.0;2.0;0.0;0;7;2;2;5.8625;0;1;-0.1;93.2;-42.0;0
32;0.0;1.0;6.0;2.0;0.0;0;1;4;4;5.8625;0;1;1.4;93.444;-36.1;0
32;7.0;1.0;3.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
29;4.0;2.0;6.0;2.0;2.0;1;6;1;3;5.8625;0;1;1.1;93.994;-36.4;0
43;4.0;0.0;3.0;2.0;0.0;0;7;1;2;5.8625;0;1;-0.1;93.2;-42.0;0
41;7.0;0.0;2.0;2.0;0.0;1;6;4;3;5.8625;0;1;1.1;93.994;-36.4;0
30;0.0;1.0;6.0;2.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;0
28;7.0;1.0;3.0;2.0;0.0;0;3;2;4;5.8625;0;1;1.4;93.918;-42.7;0
35;0.0;2.0;3.0;2.0;0.0;0;7;3;1;5.8625;0;1;-0.1;93.2;-42.0;0
44;1.0;1.0;1.0;2.0;0.0;1;9;2;1;5.8625;0;1;-1.1;94.199;-37.5;0
25;1.0;1.0;3.0;2.0;0.0;0;3;3;4;5.8625;0;1;1.4;93.918;-42.7;0
47;1.0;1.0;2.0;2.0;0.0;0;1;3;1;5.8625;0;1;1.4;93.444;-36.1;0
32;10.0;1.0;5.0;2.0;0.0;1;7;3;1;5.8625;0;1;-0.1;93.2;-42.0;1
26;8.0;2.0;3.0;0.0;0.0;0;3;3;1;5.8625;1;0;-1.7;94.215;-40.3;0
35;0.0;2.0;6.0;2.0;0.0;0;3;1;2;5.8625;0;1;1.4;93.918;-42.7;0
34;1.0;1.0;2.0;0.0;0.0;1;4;1;1;5.8625;0;1;1.4;94.465;-41.8;0
57;4.0;0.0;6.0;2.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
38;1.0;2.0;1.0;0.0;2.0;0;6;4;1;5.8625;1;0;-1.8;92.893;-46.2;0
33;0.0;2.0;3.0;2.0;0.0;0;8;1;2;6.0;2;0;-3.4;92.431;-26.9;0
32;0.0;1.0;3.0;0.0;0.0;0;7;0;2;5.8625;0;1;-0.1;93.2;-42.0;0
47;1.0;1.0;0.0;2.0;2.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
34;1.0;2.0;1.0;0.0;0.0;0;6;1;2;5.8625;0;1;-1.8;92.893;-46.2;0
36;0.0;2.0;3.0;2.0;0.0;0;0;0;2;5.8625;0;1;-1.8;93.075;-47.1;0
28;9.0;2.0;5.0;2.0;0.0;0;6;1;1;5.8625;1;0;-1.8;92.893;-46.2;0
72;5.0;0.0;6.0;0.0;0.0;0;1;3;1;5.8625;0;1;-2.9;92.201;-31.4;0
27;7.0;2.0;2.0;2.0;2.0;0;3;3;6;5.8625;0;1;1.4;93.918;-42.7;0
43;0.0;0.0;3.0;2.0;2.0;0;6;2;2;5.8625;0;1;-1.8;92.893;-46.2;0
39;2.0;2.0;6.0;2.0;0.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;0
27;0.0;2.0;6.0;0.0;0.0;0;5;3;4;5.8625;0;1;-1.8;93.369;-34.8;1
35;0.0;2.0;6.0;2.0;0.0;0;6;3;1;5.8625;0;1;-1.8;92.893;-46.2;0
34;9.0;1.0;5.0;0.0;0.0;0;1;1;1;5.8625;0;1;-2.9;92.201;-31.4;0
36;7.0;1.0;3.0;2.0;2.0;1;4;4;2;5.8625;0;1;1.4;94.465;-41.8;0
39;9.0;1.0;3.0;0.0;0.0;0;7;0;2;5.8625;0;1;-0.1;93.2;-42.0;1
35;4.0;0.0;3.0;2.0;0.0;1;4;0;4;5.8625;0;1;1.4;94.465;-41.8;0
56;5.0;1.0;0.0;0.0;0.0;0;7;3;3;5.8625;0;1;-0.1;93.2;-42.0;0
31;0.0;2.0;6.0;2.0;0.0;0;3;4;2;5.8625;0;1;1.4;93.918;-42.7;1
31;7.0;2.0;3.0;2.0;0.0;0;6;3;1;5.8625;0;1;-1.8;92.893;-46.2;0
45;0.0;2.0;6.0;0.0;0.0;0;7;0;3;5.8625;0;1;-0.1;93.2;-42.0;0
20;8.0;2.0;6.0;2.0;2.0;0;0;3;2;5.8625;0;1;-1.8;93.075;-47.1;0
42;1.0;0.0;2.0;0.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
39;0.0;1.0;6.0;0.0;0.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;0
45;1.0;1.0;0.0;0.0;2.0;1;4;3;2;5.8625;0;1;1.4;94.465;-41.8;0
50;7.0;1.0;3.0;2.0;0.0;0;1;1;15;5.8625;0;1;1.4;93.444;-36.1;0
29;0.0;2.0;6.0;0.0;0.0;1;4;3;6;5.8625;0;1;1.4;94.465;-41.8;0
38;0.0;1.0;6.0;0.0;0.0;1;6;1;4;5.8625;0;1;1.1;93.994;-36.4;0
34;2.0;1.0;0.0;2.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
36;0.0;1.0;6.0;0.0;0.0;0;3;1;6;5.8625;0;1;1.4;93.918;-42.7;0
35;0.0;2.0;6.0;0.0;0.0;1;6;1;13;5.8625;0;1;1.1;93.994;-36.4;0
41;9.0;1.0;5.0;0.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
42;0.0;2.0;6.0;2.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
39;9.0;1.0;5.0;2.0;0.0;0;1;1;1;4.0;1;2;-2.9;92.201;-31.4;0
34;1.0;1.0;1.0;0.0;2.0;1;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
52;0.0;1.0;3.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
47;0.0;0.0;6.0;2.0;0.0;1;4;0;3;5.8625;0;1;1.4;94.465;-41.8;1
59;4.0;1.0;6.0;0.0;0.0;0;2;2;4;5.8625;1;0;-3.0;92.713;-33.0;0
37;7.0;1.0;3.0;0.0;2.0;0;0;0;1;5.8625;1;0;-1.8;93.075;-47.1;0
33;4.0;1.0;6.0;2.0;0.0;0;6;4;4;5.8625;0;1;-1.8;92.893;-46.2;0
35;1.0;1.0;2.0;2.0;0.0;1;4;0;2;5.8625;0;1;1.4;94.465;-41.8;0
33;0.0;1.0;3.0;2.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
40;9.0;2.0;6.0;2.0;2.0;0;7;0;1;5.8625;0;1;-0.1;93.2;-42.0;0
39;0.0;1.0;6.0;0.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
32;9.0;1.0;6.0;2.0;0.0;0;7;1;1;5.8625;0;1;-3.4;92.649;-30.1;0
29;9.0;2.0;3.0;2.0;0.0;0;1;3;6;5.8625;0;1;1.4;93.444;-36.1;0
32;0.0;2.0;3.0;0.0;0.0;0;0;2;1;5.8625;0;1;-1.8;93.075;-47.1;1
35;0.0;0.0;6.0;2.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;0
36;0.0;1.0;6.0;2.0;0.0;0;3;4;2;5.8625;0;1;1.4;93.918;-42.7;1
38;1.0;1.0;0.0;0.0;0.0;0;0;3;1;5.8625;0;1;-1.8;93.075;-47.1;0
32;0.0;1.0;6.0;2.0;0.0;1;1;3;7;5.8625;0;1;1.4;93.444;-36.1;0
32;0.0;2.0;6.0;0.0;0.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
34;6.0;2.0;3.0;2.0;0.0;0;7;3;4;5.8625;0;1;-0.1;93.2;-42.0;0
42;0.0;2.0;6.0;2.0;2.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;1
28;9.0;2.0;2.0;0.0;0.0;0;6;3;1;5.8625;0;1;-1.8;92.893;-46.2;0
53;9.0;1.0;5.0;0.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
27;7.0;2.0;2.0;0.0;0.0;1;6;1;2;5.8625;0;1;1.1;93.994;-36.4;0
43;2.0;1.0;5.0;2.0;2.0;0;6;0;1;5.8625;1;0;-1.8;92.893;-46.2;0
51;10.0;1.0;5.0;2.0;2.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;1
35;1.0;2.0;1.0;0.0;0.0;1;4;0;2;5.8625;0;1;1.4;94.465;-41.8;0
42;0.0;1.0;6.0;2.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
36;9.0;2.0;5.0;0.0;2.0;1;6;1;2;5.8625;0;1;1.1;93.994;-36.4;0
35;1.0;0.0;2.0;0.0;0.0;1;4;1;4;5.8625;0;1;1.4;94.465;-41.8;0
38;7.0;1.0;2.0;0.0;0.0;1;4;0;1;5.8625;0;1;1.4;94.465;-41.8;0
45;1.0;1.0;1.0;0.0;0.0;1;4;2;2;5.8625;0;1;1.4;94.465;-41.8;0
24;1.0;2.0;2.0;2.0;0.0;0;3;4;3;5.8625;0;1;1.4;93.918;-42.7;0
30;9.0;1.0;6.0;2.0;0.0;0;3;3;1;5.8625;0;1;1.4;93.918;-42.7;0
31;2.0;0.0;0.0;0.0;0.0;0;7;3;2;5.8625;0;1;-0.1;93.2;-42.0;0
30;4.0;1.0;6.0;2.0;0.0;0;3;4;2;5.8625;0;1;1.4;93.918;-42.7;0
68;5.0;1.0;6.0;2.0;0.0;0;3;1;2;5.8625;1;0;-1.7;94.215;-40.3;1
50;1.0;1.0;1.0;0.0;0.0;0;1;3;1;5.8625;0;1;1.4;93.444;-36.1;0
32;10.0;1.0;6.0;2.0;0.0;0;1;2;8;5.8625;0;1;1.4;93.444;-36.1;0
55;7.0;1.0;3.0;0.0;2.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
31;0.0;1.0;3.0;2.0;2.0;1;4;4;2;5.8625;0;1;1.4;94.465;-41.8;0
55;7.0;1.0;0.0;0.0;2.0;0;1;4;1;5.8625;0;1;1.4;93.444;-36.1;0
37;0.0;1.0;3.0;2.0;0.0;0;3;2;3;5.8625;0;1;1.4;93.918;-42.7;0
41;1.0;2.0;0.0;2.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
34;6.0;2.0;6.0;2.0;0.0;0;6;1;3;5.8625;0;1;-1.8;92.893;-46.2;0
33;1.0;1.0;2.0;0.0;0.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;1
42;7.0;1.0;3.0;0.0;0.0;0;6;1;2;5.8625;0;1;-1.8;92.893;-46.2;0
56;0.0;1.0;6.0;0.0;0.0;1;3;0;9;5.8625;0;1;1.4;93.918;-42.7;0
46;2.0;1.0;2.0;0.0;0.0;1;4;1;1;5.8625;0;1;1.4;94.465;-41.8;0
42;0.0;2.0;3.0;0.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;0
33;0.0;0.0;6.0;2.0;0.0;0;7;2;2;5.8625;1;0;-0.1;93.2;-42.0;0
53;9.0;1.0;5.0;2.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
43;6.0;1.0;0.0;0.0;2.0;0;7;4;5;5.8625;0;1;-0.1;93.2;-42.0;0
52;7.0;1.0;1.0;0.0;2.0;0;3;1;2;5.8625;0;1;1.4;93.918;-42.7;0
40;9.0;2.0;6.0;2.0;0.0;1;3;4;2;5.8625;0;1;1.4;93.918;-42.7;0
49;3.0;2.0;6.0;0.0;2.0;0;2;1;3;5.8625;0;1;-3.0;92.713;-33.0;0
41;0.0;1.0;6.0;2.0;0.0;0;1;0;13;5.8625;0;1;1.4;93.444;-36.1;0
26;1.0;2.0;0.0;2.0;2.0;0;3;4;3;5.8625;0;1;1.4;93.918;-42.7;0
39;1.0;0.0;2.0;0.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
33;1.0;1.0;2.0;0.0;0.0;1;4;3;7;5.8625;0;1;1.4;94.465;-41.8;0
36;0.0;2.0;1.0;2.0;0.0;1;6;4;2;5.8625;1;0;-1.8;92.893;-46.2;0
33;1.0;1.0;2.0;0.0;2.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
36;7.0;1.0;3.0;0.0;0.0;1;4;3;2;5.8625;0;1;1.4;94.465;-41.8;0
61;6.0;0.0;6.0;0.0;0.0;0;5;0;2;5.8625;1;0;-1.8;93.369;-34.8;0
40;0.0;1.0;2.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
31;9.0;2.0;5.0;0.0;0.0;1;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
41;1.0;1.0;0.0;2.0;0.0;1;4;1;2;5.8625;0;1;1.4;94.465;-41.8;0
39;7.0;1.0;3.0;2.0;0.0;0;6;2;8;5.8625;1;0;-1.8;92.893;-46.2;0
39;0.0;0.0;3.0;0.0;0.0;0;3;3;17;5.8625;0;1;1.4;93.918;-42.7;0
38;4.0;1.0;6.0;2.0;0.0;0;1;2;2;5.8625;0;1;-2.9;92.201;-31.4;0
47;4.0;1.0;3.0;0.0;2.0;0;0;0;1;5.8625;1;0;-1.8;93.075;-47.1;0
24;0.0;2.0;3.0;2.0;0.0;1;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
45;1.0;0.0;3.0;0.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
34;9.0;0.0;6.0;0.0;0.0;0;3;2;7;5.8625;0;1;1.4;93.918;-42.7;0
51;2.0;1.0;2.0;2.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
53;0.0;1.0;5.0;0.0;0.0;0;4;2;2;3.0;1;2;-2.9;92.963;-40.8;0
24;9.0;2.0;5.0;2.0;0.0;0;4;3;1;5.8625;0;1;-2.9;92.963;-40.8;0
24;7.0;1.0;3.0;0.0;0.0;0;6;2;5;5.8625;0;1;-1.8;92.893;-46.2;0
35;9.0;1.0;6.0;2.0;0.0;0;7;4;1;5.8625;0;1;-0.1;93.2;-42.0;0
71;5.0;2.0;6.0;2.0;0.0;0;8;3;1;5.8625;0;1;-3.4;92.431;-26.9;0
27;0.0;2.0;6.0;2.0;2.0;0;0;4;1;5.8625;1;0;-1.8;93.075;-47.1;0
32;7.0;1.0;3.0;0.0;0.0;0;8;1;1;5.8625;0;1;-3.4;92.431;-26.9;0
56;9.0;0.0;6.0;0.0;2.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
35;7.0;2.0;3.0;2.0;0.0;0;6;2;1;5.8625;1;0;-1.8;92.893;-46.2;0
35;9.0;2.0;5.0;2.0;2.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
38;7.0;2.0;2.0;2.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
52;7.0;2.0;3.0;2.0;0.0;1;4;4;1;5.8625;0;1;1.4;94.465;-41.8;0
27;0.0;2.0;6.0;2.0;0.0;0;3;3;1;5.8625;0;1;1.4;93.918;-42.7;0
35;8.0;2.0;6.0;0.0;0.0;0;3;4;2;5.8625;0;1;1.4;93.918;-42.7;0
40;9.0;1.0;5.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
38;1.0;1.0;3.0;2.0;0.0;0;3;4;5;5.8625;0;1;1.4;93.918;-42.7;0
32;4.0;2.0;6.0;0.0;0.0;0;6;2;4;5.8625;1;0;-1.8;92.893;-46.2;0
35;0.0;1.0;3.0;0.0;0.0;0;7;3;1;5.8625;0;1;-0.1;93.2;-42.0;0
28;1.0;2.0;5.0;2.0;0.0;0;3;4;2;5.8625;0;1;1.4;93.918;-42.7;0
25;1.0;1.0;0.0;0.0;0.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
28;0.0;2.0;6.0;0.0;0.0;0;1;4;1;5.8625;0;1;-2.9;92.201;-31.4;0
31;9.0;1.0;6.0;0.0;0.0;0;9;2;1;3.0;1;2;-1.1;94.199;-37.5;1
38;9.0;1.0;6.0;0.0;0.0;0;4;4;1;5.8625;0;1;-2.9;92.963;-40.8;1
53;7.0;1.0;3.0;2.0;0.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;0
32;9.0;0.0;5.0;2.0;0.0;1;6;0;17;5.8625;0;1;1.1;93.994;-36.4;0
73;5.0;1.0;5.0;2.0;0.0;0;1;2;2;5.8625;0;1;-2.9;92.201;-31.4;0
34;0.0;2.0;3.0;2.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
64;3.0;1.0;6.0;2.0;0.0;1;6;4;3;5.8625;0;1;-1.8;93.876;-40.0;1
41;9.0;0.0;6.0;2.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
51;1.0;1.0;0.0;0.0;2.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;1
34;9.0;1.0;6.0;0.0;0.0;0;4;3;2;5.8625;0;1;-2.9;92.963;-40.8;0
50;4.0;1.0;6.0;2.0;0.0;1;4;2;2;5.8625;0;1;1.4;94.465;-41.8;0
39;5.0;2.0;3.0;0.0;0.0;1;6;2;4;5.8625;0;1;1.1;93.994;-36.4;0
34;9.0;1.0;5.0;2.0;0.0;0;5;1;1;5.8625;0;1;-1.8;92.843;-50.0;0
37;3.0;0.0;2.0;2.0;0.0;1;6;1;2;5.8625;0;1;-1.8;92.893;-46.2;0
40;0.0;1.0;3.0;2.0;0.0;1;4;0;3;5.8625;0;1;1.4;94.465;-41.8;0
38;0.0;1.0;6.0;2.0;0.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;0
41;0.0;0.0;6.0;2.0;0.0;0;1;4;4;5.8625;0;1;1.4;93.444;-36.1;0
38;0.0;1.0;6.0;2.0;0.0;0;1;2;3;5.8625;0;1;1.4;93.444;-36.1;0
47;9.0;0.0;3.0;2.0;0.0;0;3;2;3;5.8625;0;1;1.4;93.918;-42.7;0
23;1.0;2.0;2.0;2.0;0.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
30;1.0;2.0;2.0;0.0;0.0;1;4;4;11;5.8625;0;1;1.4;94.465;-41.8;0
49;9.0;1.0;6.0;2.0;0.0;0;7;2;1;5.8625;0;1;-0.1;93.2;-42.0;0
51;0.0;1.0;1.0;2.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
36;9.0;2.0;5.0;2.0;0.0;0;6;4;2;5.8625;1;0;-1.8;92.893;-46.2;0
49;1.0;1.0;1.0;0.0;0.0;0;1;1;3;5.8625;0;1;1.4;93.444;-36.1;0
21;8.0;2.0;5.0;0.0;0.0;1;7;4;1;5.8625;0;1;-3.4;92.649;-30.1;0
34;10.0;1.0;3.0;0.0;0.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
45;1.0;1.0;0.0;2.0;0.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;1
54;10.0;1.0;2.0;0.0;0.0;0;6;4;1;3.0;1;2;-1.8;92.893;-46.2;1
34;7.0;1.0;3.0;0.0;0.0;0;6;4;3;5.8625;0;1;-1.8;92.893;-46.2;0
36;1.0;1.0;1.0;0.0;0.0;0;6;1;1;5.8625;0;1;-1.8;92.893;-46.2;0
45;0.0;2.0;5.0;0.0;0.0;1;6;3;4;5.8625;0;1;1.1;93.994;-36.4;0
37;0.0;1.0;6.0;0.0;0.0;1;7;4;1;5.8625;0;1;-0.1;93.2;-42.0;0
32;1.0;2.0;2.0;2.0;0.0;0;7;2;2;5.8625;0;1;-0.1;93.2;-42.0;0
51;0.0;1.0;0.0;0.0;0.0;0;6;3;1;5.8625;1;0;-1.8;92.893;-46.2;0
35;1.0;1.0;1.0;0.0;0.0;1;6;0;3;5.8625;0;1;1.1;93.994;-36.4;0
36;0.0;2.0;6.0;2.0;2.0;1;3;2;8;5.8625;0;1;1.4;93.918;-42.7;0
32;0.0;0.0;2.0;2.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
34;7.0;1.0;3.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
51;9.0;1.0;6.0;2.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
24;0.0;2.0;6.0;0.0;0.0;0;1;2;1;5.8625;1;0;-2.9;92.201;-31.4;0
37;7.0;1.0;3.0;2.0;0.0;0;3;1;2;5.8625;0;1;-2.9;92.469;-33.6;0
37;1.0;1.0;3.0;2.0;0.0;1;4;1;4;5.8625;0;1;1.4;94.465;-41.8;0
56;1.0;1.0;0.0;2.0;0.0;0;1;3;3;5.8625;0;1;1.4;93.444;-36.1;0
27;0.0;2.0;3.0;2.0;0.0;1;7;0;1;5.8625;0;1;-0.1;93.2;-42.0;0
59;5.0;0.0;2.0;2.0;0.0;1;4;0;4;5.8625;0;1;1.4;94.465;-41.8;0
54;5.0;1.0;0.0;0.0;2.0;0;8;2;2;5.8625;0;1;-3.4;92.431;-26.9;1
34;1.0;1.0;3.0;0.0;0.0;0;6;2;3;5.8625;1;0;-1.8;92.893;-46.2;0
36;3.0;1.0;1.0;2.0;0.0;1;4;1;3;5.8625;0;1;1.4;94.465;-41.8;0
54;1.0;1.0;5.0;2.0;2.0;1;6;1;3;5.8625;0;1;1.1;93.994;-36.4;0
30;0.0;1.0;3.0;2.0;0.0;1;6;1;4;5.8625;0;1;1.1;93.994;-36.4;0
37;4.0;1.0;6.0;2.0;0.0;0;1;3;2;5.8625;0;1;1.4;93.444;-36.1;0
46;9.0;1.0;5.0;2.0;0.0;1;6;3;4;5.8625;0;1;-1.8;92.893;-46.2;0
50;7.0;1.0;2.0;2.0;0.0;0;1;1;2;5.8625;0;1;1.4;93.444;-36.1;0
35;7.0;2.0;6.0;2.0;0.0;0;1;1;2;5.8625;0;1;-2.9;92.201;-31.4;0
78;5.0;1.0;0.0;0.0;0.0;0;3;1;1;5.8625;0;1;-1.7;94.215;-40.3;1
27;7.0;2.0;3.0;0.0;0.0;0;3;0;3;5.8625;0;1;-1.7;94.215;-40.3;1
55;9.0;1.0;6.0;0.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
51;5.0;1.0;2.0;2.0;0.0;0;7;2;1;5.8625;0;1;-0.1;93.2;-42.0;0
41;9.0;1.0;5.0;2.0;2.0;0;6;4;2;5.8625;0;1;-1.8;92.893;-46.2;0
54;5.0;1.0;3.0;0.0;0.0;0;7;3;1;5.8625;0;1;-0.1;93.2;-42.0;0
46;0.0;0.0;3.0;2.0;0.0;1;8;0;1;5.8625;0;1;-0.1;93.798;-40.4;0
30;0.0;1.0;6.0;0.0;0.0;0;7;1;2;5.8625;0;1;-0.1;93.2;-42.0;0
33;1.0;2.0;2.0;2.0;0.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
38;7.0;0.0;3.0;0.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
36;1.0;1.0;3.0;0.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
36;1.0;1.0;6.0;2.0;0.0;0;6;2;1;5.8625;1;0;-1.8;92.893;-46.2;0
46;9.0;0.0;5.0;2.0;0.0;0;3;2;3;5.8625;0;1;1.4;93.918;-42.7;0
40;0.0;1.0;6.0;2.0;0.0;1;4;0;5;5.8625;0;1;1.4;94.465;-41.8;0
38;1.0;2.0;6.0;0.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;1
35;9.0;1.0;5.0;2.0;0.0;1;4;3;3;5.8625;0;1;1.4;94.465;-41.8;0
55;1.0;0.0;0.0;0.0;0.0;1;6;4;4;5.8625;0;1;-1.8;92.893;-46.2;0
49;1.0;1.0;2.0;0.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
36;0.0;2.0;3.0;0.0;0.0;0;0;0;1;5.8625;0;1;-1.8;93.075;-47.1;0
42;0.0;1.0;6.0;0.0;2.0;0;1;0;7;5.8625;0;1;1.4;93.444;-36.1;0
48;0.0;0.0;6.0;2.0;0.0;0;6;4;6;5.8625;0;1;-1.8;92.893;-46.2;0
40;4.0;2.0;6.0;0.0;0.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
53;9.0;1.0;5.0;2.0;0.0;0;1;2;2;5.8625;0;1;1.4;93.444;-36.1;0
42;1.0;1.0;3.0;0.0;0.0;1;4;4;2;5.8625;0;1;1.4;94.465;-41.8;0
40;0.0;1.0;6.0;2.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
38;0.0;2.0;6.0;2.0;0.0;1;3;1;2;5.8625;0;1;-2.9;92.469;-33.6;0
34;0.0;2.0;6.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
36;1.0;2.0;0.0;2.0;0.0;1;4;0;8;5.8625;0;1;1.4;94.465;-41.8;0
38;0.0;0.0;6.0;0.0;0.0;0;6;1;3;5.8625;0;1;-1.8;92.893;-46.2;0
32;0.0;1.0;3.0;0.0;0.0;0;6;2;1;5.8625;0;1;-1.8;92.893;-46.2;0
32;7.0;1.0;0.0;0.0;0.0;0;3;1;4;5.8625;0;1;1.4;93.918;-42.7;1
49;2.0;1.0;6.0;2.0;0.0;0;0;1;1;5.8625;0;1;-1.8;93.075;-47.1;0
35;0.0;1.0;3.0;0.0;0.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;1
38;4.0;1.0;6.0;0.0;0.0;0;7;3;1;5.8625;0;1;-0.1;93.2;-42.0;0
38;9.0;2.0;6.0;2.0;0.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
28;1.0;2.0;3.0;0.0;0.0;0;6;2;1;5.8625;0;1;-1.8;92.893;-46.2;0
26;9.0;2.0;5.0;2.0;0.0;0;9;0;1;3.0;3;2;-1.1;94.199;-37.5;1
27;0.0;2.0;3.0;0.0;0.0;0;3;3;1;5.8625;0;1;1.4;93.918;-42.7;0
59;5.0;1.0;1.0;2.0;0.0;0;3;3;1;5.8625;0;1;1.4;93.918;-42.7;0
26;7.0;2.0;3.0;0.0;0.0;1;6;0;3;5.8625;0;1;1.1;93.994;-36.4;0
38;9.0;2.0;5.0;2.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
39;2.0;2.0;1.0;2.0;0.0;1;6;2;2;5.8625;0;1;1.1;93.994;-36.4;0
30;7.0;1.0;6.0;2.0;0.0;1;6;4;4;5.8625;0;1;1.1;93.994;-36.4;0
40;9.0;1.0;6.0;0.0;0.0;0;3;1;2;5.8625;0;1;1.4;93.918;-42.7;0
37;0.0;0.0;6.0;2.0;0.0;0;6;4;7;5.8625;1;0;-1.8;92.893;-46.2;0
31;7.0;1.0;2.0;0.0;0.0;0;0;1;2;5.8625;0;1;-1.8;93.075;-47.1;0
