age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
34;0;2;3;0;0;0;1;4;3;423;1;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
41;0;1;2;0;2;0;0;7;4;135;1;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
36;1;1;1;0;2;0;0;7;4;70;1;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
59;5;1;5;NaN;2;0;1;4;4;59;8;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
56;4;1;2;0;2;0;1;4;3;941;3;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;1
59;5;1;5;0;0;0;1;6;2;422;3;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
32;0;2;6;0;NaN;NaN;0;7;0;59;1;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
40;9;1;2;0;2;0;1;6;3;34;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
38;0;1;6;0;2;0;0;7;3;64;1;3;3;2;-3.4;92.649;-30.1;0.715;5017.5;1
34;0;1;5;0;2;0;1;6;3;248;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
41;NaN;1;NaN;0;0;0;0;1;1;258;2;NaN;0;1;1.4;93.444;-36.1;4.97;5228.1;0
33;0;2;3;0;0;0;0;3;1;31;1;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
31;9;2;3;0;2;2;0;1;4;113;2;NaN;0;1;1.4;93.444;-36.1;4.967;5228.1;0
29;1;0;2;0;2;0;0;6;4;168;4;NaN;1;0;-1.8;92.893;-46.2;1.281;5099.1;0
38;0;2;2;NaN;2;0;1;4;4;247;5;NaN;0;1;1.4;94.465;-41.8;4.962;5228.1;0
24;0;2;3;0;2;2;0;5;4;224;1;NaN;0;1;-1.8;92.843;-50;1.602;5099.1;1
34;0;2;1;0;0;0;0;6;2;22;11;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;0
27;0;1;3;0;2;2;0;6;2;201;1;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
32;1;1;3;0;0;0;0;6;0;319;1;NaN;1;0;-1.8;92.893;-46.2;1.313;5099.1;0
49;0;1;3;0;2;0;0;3;0;59;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
36;9;0;2;0;0;0;1;3;4;372;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
46;1;2;2;NaN;2;0;0;3;2;155;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
47;7;0;3;0;2;0;1;6;3;313;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
37;7;1;3;NaN;2;2;1;6;2;73;3;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
31;7;1;3;0;NaN;NaN;0;6;2;582;2;NaN;1;0;-1.8;92.893;-46.2;1.327;5099.1;0
36;9;1;6;0;2;2;1;6;3;232;4;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
30;9;2;6;0;2;0;0;9;0;173;2;15;4;0;-1.1;94.199;-37.5;0.879;4963.6;1
32;2;1;3;0;2;0;0;7;4;100;1;NaN;1;0;-0.1;93.2;-42;4.12;5195.8;0
54;4;1;6;0;2;0;0;4;4;42;1;NaN;0;1;-2.9;92.963;-40.8;1.26;5076.2;0
51;1;1;2;0;0;2;1;6;0;653;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;1
28;9;0;6;0;2;0;0;3;4;136;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
54;4;1;6;0;0;0;0;6;1;397;1;NaN;1;0;-1.8;92.893;-46.2;1.264;5099.1;1
31;0;1;3;NaN;2;0;1;6;3;101;13;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
57;0;1;1;0;0;0;0;6;0;259;1;NaN;1;0;-1.8;92.893;-46.2;1.259;5099.1;0
49;10;1;5;0;0;0;0;4;0;317;1;NaN;0;1;-2.9;92.963;-40.8;1.268;5076.2;0
45;1;1;1;NaN;2;0;1;6;4;157;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
33;4;1;6;NaN;2;2;0;0;3;258;8;NaN;0;1;-1.8;93.075;-47.1;1.423;5099.1;0
53;7;1;6;0;0;0;0;6;0;136;1;NaN;1;0;-1.8;92.893;-46.2;1.25;5099.1;0
26;8;2;2;0;2;0;0;5;1;1447;2;NaN;0;1;-1.8;92.843;-50;1.811;5099.1;1
31;9;1;6;0;0;0;0;1;2;56;2;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
32;1;1;2;0;2;0;1;6;3;999;3;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
29;9;1;3;NaN;0;0;0;3;2;321;1;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
31;9;2;3;0;0;0;0;1;3;191;1;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
29;8;2;NaN;0;0;0;1;6;1;1143;4;NaN;0;1;-1.8;92.893;-46.2;1.299;5099.1;0
49;1;1;2;NaN;0;2;1;6;4;667;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
26;0;2;6;0;2;2;0;6;3;15;7;NaN;0;1;-1.8;92.893;-46.2;1.291;5099.1;0
43;1;1;NaN;NaN;0;2;1;6;4;73;1;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
56;5;1;2;0;2;2;1;6;4;71;4;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
29;0;2;6;0;2;0;0;1;2;228;3;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
31;9;1;2;0;2;0;0;7;4;17;5;NaN;1;0;-0.1;93.2;-42;4.12;5195.8;0
50;1;1;2;NaN;2;0;0;3;3;215;3;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
37;9;1;5;0;2;0;1;3;3;242;6;NaN;0;1;1.4;93.918;-42.7;4.955;5228.1;0
42;1;1;0;NaN;2;2;1;6;1;105;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
30;7;1;2;NaN;2;0;0;7;1;209;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
25;1;1;1;NaN;2;0;0;3;2;59;3;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
35;6;2;6;0;0;2;0;7;4;197;1;3;1;2;-0.1;93.2;-42;4.12;5195.8;0
37;2;1;3;NaN;0;0;0;7;2;68;1;NaN;1;0;-0.1;93.2;-42;4.076;5195.8;0
30;2;1;3;0;2;0;0;7;4;164;3;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
33;1;1;1;NaN;2;2;1;6;0;1132;2;NaN;0;1;1.1;93.994;-36.4;4.855;5191;1
36;9;1;6;0;0;0;1;6;4;146;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
46;7;1;3;0;0;0;1;6;3;60;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
51;10;1;1;0;0;0;0;4;2;280;2;NaN;1;0;-2.9;92.963;-40.8;1.26;5076.2;1
33;9;2;5;0;2;0;0;1;3;396;2;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;1
26;2;1;NaN;0;0;0;1;6;0;194;3;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
40;1;0;3;NaN;0;0;1;6;2;155;6;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
25;1;2;3;0;0;0;0;6;0;1068;3;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;1
38;4;1;2;NaN;0;0;1;6;0;772;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;1
54;0;2;6;0;0;0;0;6;1;337;1;NaN;0;1;-1.8;92.893;-46.2;1.264;5099.1;1
50;0;1;1;0;2;0;0;3;4;137;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
36;4;1;6;0;2;0;0;6;1;7;6;NaN;0;1;-1.8;92.893;-46.2;1.354;5099.1;0
43;0;2;6;0;2;0;0;1;0;213;2;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
57;4;0;6;NaN;0;0;0;0;1;322;2;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
38;1;1;0;0;0;0;0;6;4;161;1;NaN;1;0;-1.8;92.893;-46.2;1.334;5099.1;0
27;0;2;3;0;2;0;1;6;0;137;2;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
35;4;1;6;0;2;0;0;7;4;400;1;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
28;9;2;3;0;2;0;0;3;3;124;2;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
57;0;1;6;NaN;2;0;0;1;0;161;1;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
40;1;1;0;NaN;0;0;0;7;2;22;5;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
43;1;1;1;0;0;2;0;3;3;197;2;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
34;9;0;5;0;2;0;0;0;0;122;1;NaN;1;0;-1.8;93.075;-47.1;1.405;5099.1;0
67;5;1;NaN;0;0;0;0;8;2;140;2;NaN;0;1;-3.4;92.431;-26.9;0.722;5017.5;0
48;0;0;3;0;2;0;0;7;1;309;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
35;0;2;3;0;2;2;0;6;3;200;4;NaN;1;0;-1.8;92.893;-46.2;1.291;5099.1;0
27;0;2;6;0;0;0;0;6;1;409;1;1;1;2;-1.8;92.893;-46.2;1.299;5099.1;0
25;0;2;3;0;2;0;0;3;2;103;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
42;9;1;5;0;2;2;0;6;2;50;2;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
47;0;0;6;0;2;0;1;6;1;208;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
49;2;1;6;0;2;0;0;7;0;13;2;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
36;0;2;2;0;2;0;0;6;3;458;1;NaN;0;1;-1.8;92.893;-46.2;1.291;5099.1;1
35;9;1;5;0;0;0;1;4;1;200;3;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
29;1;1;0;0;2;0;0;7;1;127;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
45;9;1;5;NaN;0;0;1;4;0;124;3;NaN;0;1;1.4;94.465;-41.8;4.967;5228.1;0
53;1;1;1;0;2;0;1;6;0;95;1;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
41;0;1;6;0;0;2;0;1;1;114;3;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
50;4;1;3;NaN;0;0;1;4;1;65;17;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
31;4;1;2;0;0;2;1;6;4;161;2;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
46;7;1;3;0;0;0;0;6;4;174;3;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
36;1;1;3;NaN;0;0;1;6;4;713;4;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
43;1;2;5;0;0;0;1;4;2;133;1;NaN;0;1;1.4;94.465;-41.8;4.866;5228.1;0
48;2;1;2;NaN;2;0;1;6;3;201;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
31;7;1;3;0;NaN;NaN;0;6;2;215;2;NaN;1;0;-1.8;92.893;-46.2;1.327;5099.1;0
21;7;2;3;0;2;2;0;0;2;820;2;NaN;0;1;-1.8;93.075;-47.1;1.435;5099.1;0
56;7;1;3;NaN;0;0;0;6;0;310;1;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;0
54;4;1;1;0;0;0;1;4;4;255;3;NaN;0;1;1.4;94.465;-41.8;4.962;5228.1;0
44;7;1;3;NaN;0;0;0;7;3;43;2;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
31;10;1;6;0;0;0;0;1;3;91;1;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
50;0;1;6;0;0;0;0;1;3;587;2;NaN;1;0;-2.9;92.201;-31.4;0.859;5076.2;1
48;0;1;6;0;2;2;0;1;4;288;1;0;3;2;-1.7;94.027;-38.3;0.9;4991.6;1
26;6;2;6;0;2;0;0;4;4;181;2;NaN;0;1;-2.9;92.963;-40.8;1.244;5076.2;0
37;7;2;2;0;2;0;1;6;0;320;2;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
37;10;NaN;6;0;0;0;0;4;3;100;1;NaN;0;1;-2.9;92.963;-40.8;1.262;5076.2;0
50;7;1;NaN;NaN;0;0;1;6;3;144;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
47;0;1;6;0;2;0;0;1;3;653;5;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
41;1;2;2;0;0;0;0;6;4;128;1;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
32;1;2;2;0;2;0;1;4;1;22;17;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
38;7;1;2;0;0;2;1;4;0;177;2;NaN;0;1;-2.9;92.963;-40.8;1.224;5076.2;0
48;9;1;5;0;0;0;0;3;3;288;1;NaN;1;0;-1.7;94.215;-40.3;0.876;4991.6;0
46;1;1;0;NaN;2;0;1;6;3;566;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
48;6;1;2;NaN;2;0;1;6;3;318;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
38;NaN;0;3;NaN;2;0;1;6;4;107;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
38;0;1;6;0;2;0;0;1;3;748;2;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
55;5;1;0;NaN;0;2;0;3;3;599;4;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
27;0;1;3;0;2;2;0;3;1;101;3;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
28;7;1;3;0;2;0;0;7;4;223;3;NaN;2;0;-1.1;94.767;-50.8;1.048;4963.6;0
29;1;2;2;0;0;0;1;4;1;411;1;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
47;7;0;0;0;0;0;0;3;3;149;2;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
34;8;2;0;NaN;2;0;1;6;2;1185;3;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
51;7;0;3;NaN;0;0;0;6;3;398;2;NaN;1;0;-1.8;92.893;-46.2;1.344;5099.1;0
40;0;0;6;0;2;2;0;1;4;65;1;NaN;0;1;1.4;93.444;-36.1;4.967;5228.1;0
38;0;1;3;0;2;0;1;4;1;169;1;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
42;1;1;0;0;0;0;0;6;1;212;1;NaN;0;1;-1.8;92.893;-46.2;1.299;5099.1;0
30;10;2;6;0;2;2;0;3;4;266;3;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
36;7;1;3;NaN;0;0;1;6;1;427;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
33;0;2;3;0;0;2;1;4;4;113;1;NaN;0;1;1.4;94.465;-41.8;4.962;5228.1;0
47;4;1;6;0;0;0;0;0;1;51;3;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
33;0;1;6;0;2;0;0;9;2;272;2;NaN;0;1;-1.1;94.199;-37.5;0.878;4963.6;1
30;7;2;2;0;2;0;0;3;4;22;3;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
54;0;1;3;0;0;0;1;6;4;66;2;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
47;0;1;2;0;0;0;0;7;2;164;1;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
32;9;2;6;0;2;0;0;7;4;58;1;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
32;1;1;2;0;2;0;0;6;0;297;2;NaN;0;1;-1.8;92.893;-46.2;1.313;5099.1;0
38;6;1;2;0;2;0;1;6;4;26;1;NaN;2;0;-1.8;92.893;-46.2;1.281;5099.1;0
38;9;2;3;0;0;0;0;1;4;74;2;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
38;NaN;1;NaN;0;2;0;0;1;2;27;10;NaN;0;1;1.4;93.444;-36.1;4.962;5228.1;0
53;1;1;3;0;2;0;0;3;3;118;7;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
26;10;2;2;0;2;0;1;6;3;112;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
27;1;1;2;0;NaN;NaN;1;6;3;169;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
38;0;2;6;0;0;0;0;4;3;103;1;NaN;0;1;-2.9;92.963;-40.8;1.099;5076.2;0
41;7;1;3;NaN;2;0;1;6;1;679;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;1
39;6;0;3;0;0;0;0;9;3;261;1;3;1;2;-3.4;92.379;-29.8;0.788;5017.5;1
48;0;0;3;0;0;0;1;3;1;352;2;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
32;1;1;1;0;2;0;1;4;0;16;6;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
35;1;1;1;0;0;0;1;6;4;39;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
51;1;1;2;NaN;2;0;0;1;3;107;1;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
35;0;2;6;0;2;0;0;6;1;8;5;NaN;0;1;-1.8;92.893;-46.2;1.299;5099.1;0
60;1;1;0;NaN;2;0;0;0;1;18;4;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
28;0;2;6;0;0;2;0;3;0;94;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
52;4;1;3;0;2;2;0;1;3;167;1;10;4;0;-2.9;92.201;-31.4;0.883;5076.2;1
35;1;1;2;0;0;0;1;4;3;497;2;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
27;0;2;6;0;0;0;0;6;3;134;1;3;1;2;-1.8;92.893;-46.2;1.266;5099.1;0
34;9;1;3;0;0;0;0;3;2;481;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
36;1;1;0;0;0;2;0;7;4;217;1;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
28;1;1;2;NaN;0;0;1;6;2;140;1;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
32;0;1;6;0;2;2;1;6;1;175;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
49;1;0;1;NaN;0;0;0;3;1;1065;3;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;1
55;0;1;2;0;2;2;0;7;2;430;2;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
50;9;1;3;0;2;0;0;2;1;229;1;NaN;1;0;-3;92.713;-33;0.717;5023.5;1
37;0;2;6;0;0;0;0;6;4;51;4;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
35;1;0;2;0;NaN;NaN;1;4;1;276;3;NaN;0;1;1.4;94.465;-41.8;4.96;5228.1;0
58;NaN;1;2;0;2;0;0;2;2;154;1;NaN;1;0;-3;92.713;-33;0.72;5023.5;1
32;2;1;6;0;0;0;0;1;1;95;5;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
35;5;2;2;NaN;2;2;1;6;1;145;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
35;9;2;5;0;2;0;0;6;1;213;4;NaN;0;1;-1.8;92.893;-46.2;1.244;5099.1;0
26;0;2;3;NaN;0;0;0;6;2;136;3;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
47;1;1;5;0;2;0;0;0;3;225;4;NaN;1;0;-1.8;93.075;-47.1;1.423;5099.1;0
29;1;2;2;0;0;0;0;6;4;68;1;NaN;0;1;-1.8;92.893;-46.2;1.281;5099.1;0
37;2;2;2;0;2;0;0;6;3;222;1;2;1;2;-1.8;92.893;-46.2;1.266;5099.1;0
32;9;2;3;0;0;0;1;3;4;239;11;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
46;7;1;3;0;2;0;0;3;1;181;2;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
36;7;1;3;0;0;2;1;6;4;166;5;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
35;0;1;6;0;0;0;0;4;2;121;4;NaN;0;1;-2.9;92.963;-40.8;1.26;5076.2;1
31;6;1;6;0;2;0;0;3;3;242;2;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
29;0;2;6;0;0;0;0;1;1;716;2;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;1
46;3;1;0;NaN;0;0;0;3;0;550;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
85;3;0;0;NaN;2;0;1;8;0;181;2;NaN;0;1;-3.4;92.431;-26.9;0.739;5017.5;0
29;9;2;2;0;0;0;0;6;2;20;1;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
31;4;2;6;0;2;0;0;6;2;165;2;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
34;1;1;0;0;2;0;0;3;2;54;1;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
29;9;2;5;0;2;2;0;7;0;215;1;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
46;0;2;6;0;2;2;0;3;3;62;7;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
29;1;0;3;0;0;0;0;6;0;760;1;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;1
54;1;2;0;0;0;0;1;6;2;253;3;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
26;4;2;6;0;2;0;0;7;1;112;5;NaN;0;1;-1.1;94.767;-50.8;1.039;4963.6;0
27;0;1;5;0;2;0;0;6;2;143;1;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
57;4;1;0;NaN;2;0;0;6;0;10;5;NaN;1;0;-1.8;92.893;-46.2;1.25;5099.1;0
32;9;2;6;0;2;0;0;1;4;158;5;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
35;7;1;3;0;2;0;1;6;3;87;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
32;1;2;3;0;NaN;NaN;0;7;4;77;2;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
59;5;1;2;0;0;0;0;3;1;551;4;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
29;1;1;2;0;2;0;0;6;2;193;1;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;0
37;0;1;3;0;0;2;1;6;2;155;1;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
40;0;1;3;NaN;0;0;1;4;3;675;5;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
55;0;1;5;0;2;2;0;1;3;482;1;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
33;3;2;6;NaN;2;0;0;1;4;46;3;NaN;0;1;1.4;93.444;-36.1;4.967;5228.1;0
36;0;2;3;0;0;0;0;0;0;193;3;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
59;0;1;3;0;0;0;1;4;1;204;4;NaN;0;1;1.4;94.465;-41.8;4.96;5228.1;0
34;1;2;2;0;0;0;0;6;2;484;3;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
30;6;1;5;0;0;0;0;6;3;34;2;NaN;1;0;-1.8;92.893;-46.2;1.291;5099.1;0
29;0;1;3;0;0;0;0;3;2;48;7;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
34;1;2;2;0;0;0;0;6;1;281;2;NaN;1;0;-1.8;92.893;-46.2;1.299;5099.1;0
47;1;2;0;NaN;2;0;1;6;4;162;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
41;2;1;0;0;2;0;1;3;0;89;2;NaN;0;1;1.4;93.918;-42.7;4.959;5228.1;0
30;0;2;6;0;2;0;0;4;4;107;1;NaN;0;1;-2.9;92.963;-40.8;1.26;5076.2;0
33;0;1;3;NaN;2;0;0;1;3;68;1;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
33;10;2;NaN;0;0;0;0;3;3;211;6;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
33;7;1;3;0;NaN;NaN;0;6;0;333;1;NaN;1;0;-1.8;92.893;-46.2;1.25;5099.1;0
59;5;1;0;0;2;2;0;1;2;265;1;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
29;7;1;2;0;2;0;1;6;4;94;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
36;0;1;3;0;0;0;1;6;3;369;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
41;0;2;NaN;NaN;2;0;0;0;0;464;2;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
55;9;1;2;NaN;0;0;1;4;1;362;1;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
39;2;1;5;0;2;0;0;7;2;997;2;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
48;7;1;1;0;0;0;0;3;4;69;6;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
56;0;1;6;0;2;0;0;3;0;177;5;NaN;0;1;1.4;93.918;-42.7;4.957;5228.1;0
63;9;1;NaN;0;2;0;0;1;3;173;1;NaN;0;1;-2.9;92.201;-31.4;0.838;5076.2;0
50;6;1;2;NaN;0;0;0;6;2;287;1;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
42;1;1;1;NaN;2;0;1;6;1;454;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
43;10;1;6;NaN;0;0;1;4;1;114;1;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
32;0;1;6;0;2;2;0;7;2;51;1;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
28;1;2;2;0;0;0;0;0;1;218;1;NaN;0;1;-1.8;93.075;-47.1;1.392;5099.1;0
26;1;1;5;0;2;0;0;6;2;649;2;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
24;0;2;3;NaN;2;0;0;3;2;470;1;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
38;1;0;NaN;0;0;0;1;4;0;278;1;NaN;0;1;1.4;94.465;-41.8;4.967;5228.1;0
30;7;1;3;NaN;2;0;0;7;2;175;1;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
29;1;2;0;0;2;0;0;6;0;13;9;NaN;1;0;-1.8;92.893;-46.2;1.25;5099.1;0
56;4;1;6;0;0;0;0;3;3;442;2;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
36;1;2;2;0;2;2;1;4;2;762;3;NaN;0;1;1.4;94.465;-41.8;4.955;5228.1;1
33;0;1;3;NaN;2;0;0;3;3;88;4;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
47;7;1;NaN;0;0;0;1;6;4;262;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
50;3;1;0;NaN;0;0;1;6;1;287;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
41;7;1;2;0;0;0;1;6;3;335;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
54;2;0;NaN;0;0;2;0;0;2;461;2;NaN;1;0;-1.8;93.075;-47.1;1.41;5099.1;0
32;1;1;2;0;NaN;NaN;1;0;0;108;3;NaN;0;1;-1.8;93.075;-47.1;1.479;5099.1;0
38;0;2;6;0;0;0;1;6;3;189;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
34;4;2;3;0;2;2;0;7;4;201;2;6;1;2;-0.1;93.2;-42;4.12;5195.8;0
34;1;1;2;0;0;0;0;6;3;192;3;NaN;0;1;-1.8;92.893;-46.2;1.291;5099.1;0
